Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2025-07-04,SINNER,OTHER,300.0,1015,950.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,MANMAD,OTHER,300.0,1053,850.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,DEVALA,OTHER,350.0,1190,950.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,PIMPALGAON,OTHER,400.0,1530,1075.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,CHANDVAD,OTHER,600.0,1199,950.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,CHANDVAD,RED,400.0,866,820.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,LASALGAON(NIPHAD),RED,500.0,715,650.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,SATANA,OTHER,500.0,1250,1050.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,CHANDVAD,RED,400.0,890,700.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,LASALGAON,OTHER,452.0,1280,1100.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,CHANDVAD,OTHER,600.0,1126,950.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,NASIK,POLE,500.0,1200,800.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,MANMAD,RED,200.0,845,620.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,LASALGAON,RED,261.0,930,785.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,MANMAD,OTHER,500.0,1053,850.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,PIMPALGAON,OTHER,400.0,1500,1050.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,PIMPALGAON,POLE,300.0,790,501.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-04,LASALGAON(NIPHAD),OTHER,460.0,1031,900.0,,0,0,0,Shukla Navami,Chitra,4,7,2025,27,30,0,No,No,Normal conditions
2025-07-05,LASALGAON,RED,400.0,841,700.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Dashami,Swati,5,7,2025,27,30,0,No,No,Normal conditions
2025-07-05,LASALGAON,OTHER,500.0,1190,1030.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Dashami,Swati,5,7,2025,27,30,0,No,No,Normal conditions
2025-07-05,NASIK,POLE,500.0,1300,800.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Dashami,Swati,5,7,2025,27,30,0,No,No,Normal conditions
2025-07-05,MANMAD,OTHER,300.0,1042,900.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Dashami,Swati,5,7,2025,27,30,0,No,No,Normal conditions
2025-07-05,YEOLA,OTHER,300.0,1096,800.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Dashami,Swati,5,7,2025,27,30,0,No,No,Normal conditions
