Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2025-02-07,KALVAN,OTHER,400.0,2985,2100.0,Paush Putrada Ekadashi,0,1,0,Shukla Dashami,Rohini,7,2,2025,6,28.5,0.0,No,No,Normal conditions
2025-02-08,SINNER,OTHER,100.0,1955,1700.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,32.2,0.0,No,No,Normal conditions
2025-02-08,YEOLA,OTHER,100.0,2346,1550.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,31.8,0.0,No,No,Normal conditions
2025-02-08,CHANDVAD,OTHER,641.0,2501,1650.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,29.8,0.0,No,No,Normal conditions
2025-02-08,LASALGAON(VINCHUR),OTHER,700.0,2401,1850.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,31.0,0.0,No,No,Normal conditions
2025-02-08,MANMAD,OTHER,1000.0,2071,1800.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,30.5,0.0,No,No,Normal conditions
2025-02-08,LASALGAON(NIPHAD),OTHER,725.0,2154,1800.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,31.0,0.0,No,No,Normal conditions
2025-02-08,SATANA,OTHER,250.0,2700,1900.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,29.4,0.0,No,No,Normal conditions
2025-02-08,NANDGAON,OTHER,100.0,2300,1650.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,31.1,0.0,No,No,Normal conditions
2025-02-08,YEOLA,OTHER,200.0,2270,1550.0,Paush Putrada Ekadashi,0,1,0,Shukla Ekadashi,Mrigashira,8,2,2025,6,31.8,0.0,No,No,Normal conditions
2025-02-11,LASALGAON(NIPHAD),OTHER,600.0,2199,1900.0,"Magha Purnima / Maghi, Maghi Purnima",0,0,1,Shukla Chaturdashi,Pushya,11,2,2025,7,32.6,0.0,No,No,Normal conditions
2025-02-11,SINNER,OTHER,100.0,2112,1700.0,"Magha Purnima / Maghi, Maghi Purnima",0,0,1,Shukla Chaturdashi,Pushya,11,2,2025,7,32.3,0.0,No,No,Normal conditions
2025-02-13,PIMPALGAON BASWANT(SAYKHEDA),OTHER,500.0,2040,1650.0,Holi,0,0,0,Krishna Pratipada,Magha,13,2,2025,7,32.1,0.0,No,No,Normal conditions
2025-02-13,CHANDVAD,OTHER,701.0,2341,2050.0,Holi,0,0,0,Krishna Pratipada,Magha,13,2,2025,7,27.4,0.0,No,No,Normal conditions
2025-02-13,NASIK,OTHER,300.0,2250,1750.0,Holi,0,0,0,Krishna Pratipada,Magha,13,2,2025,7,32.5,0.0,No,No,Normal conditions
2025-02-13,SATANA,OTHER,200.0,2550,1830.0,Holi,0,0,0,Krishna Pratipada,Magha,13,2,2025,7,28.5,0.0,No,No,Normal conditions
2025-02-13,LASALGAON,OTHER,600.0,2351,1850.0,Holi,0,0,0,Krishna Pratipada,Magha,13,2,2025,7,29.2,0.0,No,No,Normal conditions
