Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2023-11-07,SATANA,RED,150.0,2235,1650.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,28.5,0.0,No,No,Normal conditions
2023-11-07,NASIK,POLE,950.0,2450,1800.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,30.3,0.0,No,No,Normal conditions
2023-11-07,UMRANE,RED,850.0,2250,2000.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,30.1,0.0,No,No,Normal conditions
2023-11-07,SINNER,RED,500.0,2036,1825.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,31.0,0.0,No,No,Normal conditions
2023-11-07,PIMPALGAON BASWANT(SAYKHEDA),RED,600.0,1999,1850.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,30.2,0.0,No,No,Normal conditions
2023-11-07,SATANA,OTHER,500.0,2300,1850.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,28.5,0.0,No,No,Normal conditions
2023-11-07,LASALGAON(VINCHUR),RED,1000.0,2301,2150.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,31.1,0.0,No,No,Normal conditions
2023-11-07,CHANDVAD,RED,1012.0,2501,2010.0,,0,0,0,Krishna Dashami,Magha,7,11,2023,45,30.4,0.0,No,No,Normal conditions
2023-11-08,LASALGAON,RED,1000.0,2340,2170.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,31.8,0.0,No,No,Normal conditions
2023-11-08,MANMAD,RED,500.0,2151,1950.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,31.1,0.0,No,No,Normal conditions
2023-11-08,PIMPALGAON BASWANT(SAYKHEDA),RED,500.0,2100,1825.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,30.5,0.2,No,No,Normal conditions
2023-11-08,DINDORI(VANI),RED,1501.0,2391,1951.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,30.9,0.0,No,No,Normal conditions
2023-11-08,KALVAN,RED,500.0,2425,1400.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,30.9,0.2,No,No,Normal conditions
2023-11-08,LASALGAON(NIPHAD),RED,1151.0,2200,2100.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,31.8,0.0,No,No,Normal conditions
2023-11-08,DEVALA,RED,205.0,2210,2000.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,32.9,0.0,No,No,Normal conditions
2023-11-08,NANDGAON,RED,100.0,2186,1850.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,32.1,0.1,No,No,Normal conditions
2023-11-08,NASIK,POLE,1200.0,2600,1800.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Dashami,Purva Phalguni,8,11,2023,45,30.8,0.0,No,No,Normal conditions
2023-11-09,UMRANE,RED,751.0,2151,1900.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Ekadashi,Uttara Phalguni,9,11,2023,45,30.9,0.0,No,No,Normal conditions
2023-11-09,PIMPALGAON,POLE,850.0,2212,1950.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Ekadashi,Uttara Phalguni,9,11,2023,45,31.5,0.1,No,No,Normal conditions
2023-11-09,SINNER,RED,500.0,2029,1900.0,"Krishna Ekadashi, Kartik Ekadashi / Wari, Tulsi Vivah",0,1,0,Krishna Ekadashi,Uttara Phalguni,9,11,2023,45,31.6,0.7,No,No,Normal conditions
2023-11-10,NAMPUR,RED,200.0,2235,2000.0,,0,0,0,Krishna Dwadashi,Hasta,10,11,2023,45,32.6,0.1,No,No,Normal conditions
2023-11-10,SATANA,RED,300.0,2395,1765.0,,0,0,0,Krishna Dwadashi,Hasta,10,11,2023,45,29.4,2.7,No,No,Normal conditions
2023-11-10,SATANA,OTHER,500.0,2605,1975.0,,0,0,0,Krishna Dwadashi,Hasta,10,11,2023,45,29.4,2.7,No,No,Normal conditions
2023-11-11,KALVAN,OTHER,800.0,2650,1500.0,Diwali / Narak Chaturdashi,0,0,0,Krishna Trayodashi,Chitra,11,11,2023,45,32.0,0.0,No,No,Normal conditions
2023-11-13,UMRANE,OTHER,501.0,2001,1750.0,"Kartik Amavasya / Diwali, Diwali / Lakshmi Puja, Shardiya Navratri begins / Ghatasthapana",1,0,0,Krishna Amavasya,Vishakha,13,11,2023,46,31.0,0.0,No,No,Normal conditions
2023-11-14,DINDORI(VANI),RED,1291.0,1942,1621.0,,0,0,0,Shukla Pratipada,Anuradha,14,11,2023,46,30.1,0.0,No,No,Normal conditions
