Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2024-09-04,SATANA,RED,50.0,790,600.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,25.4,2.3,No,No,Normal conditions
2024-09-04,PIMPALGAON,POLE,200.0,970,700.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,27.4,1.2,No,No,Normal conditions
2024-09-04,DEVALA,RED,100.0,860,630.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,29.5,1.4,No,No,Normal conditions
2024-09-04,LASALGAON(NIPHAD),RED,400.0,769,700.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,27.9,1.1,No,No,Normal conditions
2024-09-04,CHANDVAD,OTHER,551.0,970,750.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,27.6,0.5,No,No,Normal conditions
2024-09-04,PIMPALGAON BASWANT(SAYKHEDA),OTHER,300.0,1025,750.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,26.5,2.1,No,No,Normal conditions
2024-09-04,MANMAD,RED,200.0,730,600.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,28.5,1.2,No,No,Normal conditions
2024-09-04,LASALGAON(VINCHUR),RED,300.0,991,675.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,27.9,1.1,No,No,Normal conditions
2024-09-04,NANDGAON,RED,100.0,855,550.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,29.8,1.7,No,No,Normal conditions
2024-09-04,MANMAD,OTHER,201.0,916,750.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,28.5,1.2,No,No,Normal conditions
2024-09-04,LASALGAON,RED,500.0,855,650.0,,0,0,0,Shukla Pratipada,Uttara Phalguni,4,9,2024,36,27.9,1.1,No,No,Normal conditions
2024-09-05,DINDORI,OTHER,801.0,966,851.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.2,11.0,No,Moderate,Good moisture
2024-09-05,NASIK,OTHER,500.0,1351,800.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.0,8.0,No,Moderate,Good moisture
2024-09-05,UMRANE,OTHER,401.0,950,800.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.1,10.3,No,Moderate,Good moisture
2024-09-05,NANDGAON,OTHER,270.0,1005,750.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,28.2,11.2,No,Moderate,Good moisture
2024-09-05,NASIK,POLE,400.0,1051,750.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.0,8.0,No,Moderate,Good moisture
2024-09-05,YEOLA,OTHER,200.0,950,750.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,27.4,9.2,No,Moderate,Good moisture
2024-09-05,LASALGAON(NIPHAD),OTHER,600.0,971,800.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,27.2,12.3,No,Moderate,Good moisture
2024-09-05,DEVALA,OTHER,500.0,935,800.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,29.1,9.2,No,Moderate,Good moisture
2024-09-05,PIMPALGAON BASWANT(SAYKHEDA),OTHER,350.0,1025,745.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.0,11.5,No,Moderate,Good moisture
2024-09-05,SATANA,RED,50.0,870,650.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,25.7,6.1,No,Moderate,Good moisture
2024-09-05,NANDGAON,RED,100.0,821,550.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,28.2,11.2,No,Moderate,Good moisture
2024-09-05,NASIK,OTHER,500.0,1101,950.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.0,8.0,No,Moderate,Good moisture
2024-09-05,PIMPALGAON BASWANT(SAYKHEDA),RED,300.0,900,600.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,26.0,11.5,No,Moderate,Good moisture
2024-09-05,YEOLA,RED,150.0,841,650.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,27.4,9.2,No,Moderate,Good moisture
2024-09-05,LASALGAON(VINCHUR),OTHER,600.0,1130,950.0,"Hartalika Teej, Teachers Day",0,0,0,Shukla Dwitiya,Hasta,5,9,2024,36,27.2,12.3,No,Moderate,Good moisture
