Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2023-05-18,LASALGAON(VINCHUR),OTHER,1000.0,3191,2951.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,YEOLA,OTHER,1000.0,2950,2700.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,39.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,NASIK,OTHER,750.0,2951,2500.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,36.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,PIMPALGAON,OTHER,700.0,3300,2850.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,37.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,DINDORI(VANI),OTHER,2550.0,3100,2855.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,37.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,DINDORI,OTHER,2700.0,3201,3000.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,37.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,PIMPALGAON BASWANT(SAYKHEDA),OTHER,1301.0,3500,2800.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,36.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,LASALGAON(NIPHAD),OTHER,1500.0,3115,2975.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,KALVAN,OTHER,1000.0,3300,2750.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,36.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,MANMAD,OTHER,1711.0,3241,3000.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,LASALGAON,OTHER,800.0,3252,2951.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,SATANA,OTHER,825.0,3070,2885.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,34.4,0.0,No,No,Normal conditions
2023-05-18,KALVAN,OTHER,1000.0,3200,2700.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,36.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,LASALGAON(NIPHAD),OTHER,1400.0,3131,2975.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-18,LASALGAON,OTHER,1102.0,3233,3000.0,"Jyeshtha Amavasya, Shani Jayanti",1,0,0,Krishna Chaturdashi,Ashwini,18,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,DEVALA,OTHER,1500.0,3350,3050.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,40.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,DINDORI,OTHER,2650.0,3261,2700.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,LASALGAON(VINCHUR),OTHER,1200.0,3181,2950.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,39.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,NASIK,OTHER,800.0,3000,2600.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,37.9,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,PIMPALGAON,OTHER,1000.0,3267,2900.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,38.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,NAMPUR,OTHER,1000.0,3130,2700.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,38.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,YEOLA,OTHER,1000.0,3025,2750.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,40.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,DINDORI(VANI),OTHER,2700.0,3232,2900.0,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,38.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-19,MANKAMNESHWAR FARMAR PRODUCER COLTD SANCHALIT MANK,OTHER,1760.0,3101,2942.32,Jyeshtha Amavasya,1,0,0,Krishna Amavasya,Bharani,19,5,2023,20,39.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,MANMAD,OTHER,921.0,3109,2850.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,39.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,NANDGAON,OTHER,1000.0,3200,2750.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,40.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,MALHARSHREE FARMERS PRODUCER CO LTD,OTHER,1243.0,3164,2447.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,38.6,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,SINNER,OTHER,500.0,3026,2850.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,36.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,YEOLA,OTHER,1300.0,2950,2700.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,39.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,CHANDVAD,OTHER,1225.0,3336,2900.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,37.9,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-20,DINDORI(VANI),OTHER,2601.0,3280,3001.0,Parashurama Jayanti,0,0,0,Shukla Pratipada,Krittika,20,5,2023,20,37.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,DINDORI,OTHER,2600.0,2995,2850.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,36.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,DEVALA,OTHER,1200.0,3170,3000.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,40.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,MALHARSHREE FARMERS PRODUCER CO LTD,OTHER,1089.0,3105,2577.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,38.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,SHIVSIDDHA GOVIND PRODUCER COMPANY LIMITED SANCHAL,LOCAL,2800.0,3310,3100.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,37.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,LASALGAON(NIPHAD),OTHER,1500.0,3161,3000.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,38.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,SINNER,OTHER,500.0,3036,2875.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,35.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,SHREE RAMESHWAR KRUSHI MARKET,OTHER,500.0,3400,2960.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,37.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,NASIK,OTHER,750.0,3050,2600.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,36.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,NANDGAON,OTHER,500.0,3211,2750.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,40.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,PIMPALGAON,OTHER,1100.0,3399,2900.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,36.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,NAMPUR,OTHER,815.0,3200,2900.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,37.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,PIMPALGAON BASWANT(SAYKHEDA),OTHER,1300.0,3101,2801.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,36.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,LASALGAON,OTHER,1012.0,3276,3000.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,38.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,MANMAD,OTHER,1386.0,3103,2900.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,38.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-22,KALVAN,OTHER,900.0,3400,2750.0,Parashurama Jayanti,0,0,0,Shukla Tritiya,Mrigashira,22,5,2023,21,36.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,LASALGAON(VINCHUR),OTHER,1200.0,3180,3000.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,39.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,SATANA,OTHER,850.0,3130,2900.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,34.8,0.0,No,No,Normal conditions
2023-05-23,SINNER,OTHER,500.0,3050,2850.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,37.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,CHANDVAD,OTHER,701.0,3380,2950.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,38.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,NANDGAON,OTHER,701.0,3220,2850.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,40.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,PIMPALGAON BASWANT(SAYKHEDA),OTHER,1500.0,3052,2780.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,37.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,SHIVSIDDHA GOVIND PRODUCER COMPANY LIMITED SANCHAL,LOCAL,2900.0,3400,3100.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,38.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,LASALGAON(NIPHAD),OTHER,1200.0,3151,3000.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,39.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,SATANA,OTHER,800.0,3070,2820.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,34.8,0.0,No,No,Normal conditions
2023-05-23,MALHARSHREE FARMERS PRODUCER CO LTD,OTHER,1110.0,3145,2645.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,39.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,LASALGAON,OTHER,1000.0,3246,3000.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,39.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,DEVALA,OTHER,1150.0,3105,2950.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,41.3,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-23,DINDORI(VANI),OTHER,2745.0,3316,3035.0,,0,0,0,Shukla Chaturthi,Ardra,23,5,2023,21,37.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,KALVAN,OTHER,900.0,3350,2700.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.4,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,PIMPALGAON,OTHER,1100.0,3399,2950.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,NASIK,OTHER,800.0,3150,2650.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,YEOLA,OTHER,1300.0,3051,2750.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,38.6,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,NAMPUR,OTHER,1000.0,3155,2800.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,37.7,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,MANMAD,OTHER,1436.0,3163,2800.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,38.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,DINDORI,OTHER,2645.0,3190,3000.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.6,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,LASALGAON(VINCHUR),OTHER,1200.0,3153,3000.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,38.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,DINDORI,OTHER,2550.0,3200,2930.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.6,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,SHREE RAMESHWAR KRUSHI MARKET,OTHER,540.0,3351,2910.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,37.6,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,LASALGAON,OTHER,1351.0,3246,3100.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,38.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,PIMPALGAON,OTHER,800.0,3352,2950.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,MALHARSHREE FARMERS PRODUCER CO LTD,OTHER,901.0,3056,2445.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,38.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,SATANA,OTHER,900.0,3265,2965.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,34.4,0.0,No,No,Normal conditions
2023-05-24,NASIK,OTHER,850.0,3100,2700.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,NANDGAON,OTHER,500.0,3252,2850.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,39.8,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-24,PIMPALGAON BASWANT(SAYKHEDA),OTHER,1500.0,3100,2900.0,,0,0,0,Shukla Panchami,Punarvasu,24,5,2023,21,36.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,LASALGAON(VINCHUR),OTHER,1200.0,3200,3050.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,36.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,LASALGAON(NIPHAD),OTHER,1200.0,3376,3025.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,36.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,NAMPUR,OTHER,1100.0,3210,2950.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.9,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,DINDORI(VANI),OTHER,2831.0,3350,3101.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,MANMAD,OTHER,1490.0,3080,2900.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,36.4,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,DEVALA,OTHER,1000.0,3220,2975.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,38.0,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,KALVAN,OTHER,900.0,3400,2701.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,34.7,0.0,No,No,Normal conditions
2023-05-25,SINNER,OTHER,500.0,3007,2850.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,34.3,0.0,No,No,Normal conditions
2023-05-25,CHANDVAD,OTHER,2001.0,3418,3050.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.0,0.0,No,No,Normal conditions
2023-05-25,DINDORI(VANI),OTHER,2700.0,3450,3065.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,SHIVSIDDHA GOVIND PRODUCER COMPANY LIMITED SANCHAL,LOCAL,2900.0,3500,3200.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,36.1,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,PIMPALGAON BASWANT(SAYKHEDA),OTHER,1200.0,3057,2825.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,34.8,0.0,No,No,Normal conditions
2023-05-25,PIMPALGAON,OTHER,1000.0,3400,3100.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.5,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,DINDORI,OTHER,2500.0,3160,2900.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.2,0.0,Yes,No,Irrigation needed | Heat stress risk
2023-05-25,NASIK,OTHER,900.0,3150,2750.0,,0,0,0,Shukla Shashthi,Pushya,25,5,2023,21,35.3,0.0,Yes,No,Irrigation needed | Heat stress risk
