Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2024-11-18,YEOLA,RED,325.0,1621,1250.0,,0,0,0,Krishna Tritiya,Mrigashira,18,11,2024,47,28.7,0.0,No,No,Normal conditions
2024-11-18,CHANDVAD,RED,650.0,1680,1370.0,,0,0,0,Krishna Tritiya,Mrigashira,18,11,2024,47,26.8,0.0,No,No,Normal conditions
2024-11-18,DINDORI(VANI),OTHER,600.0,1191,801.0,,0,0,0,Krishna Tritiya,Mrigashira,18,11,2024,47,27.9,0.0,No,No,Normal conditions
2024-11-19,KALVAN,OTHER,200.0,1680,1201.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.4,0.0,No,No,Normal conditions
2024-11-19,DINDORI(VANI),RED,1300.0,1875,1425.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.2,0.0,No,No,Normal conditions
2024-11-19,NANDGAON,OTHER,225.0,1481,825.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,28.2,0.0,No,No,Normal conditions
2024-11-19,NAMPUR,OTHER,100.0,1305,1000.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.9,0.0,No,No,Normal conditions
2024-11-19,LASALGAON,RED,800.0,1840,1525.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,28.5,0.0,No,No,Normal conditions
2024-11-19,PIMPALGAON,OTHER,615.0,1740,1300.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.3,0.0,No,No,Normal conditions
2024-11-19,PIMPALGAON,POLE,400.0,1835,1500.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.3,0.0,No,No,Normal conditions
2024-11-19,NAMPUR,RED,100.0,1690,1200.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.9,0.0,No,No,Normal conditions
2024-11-19,NAMPUR,RED,200.0,1815,1500.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.9,0.0,No,No,Normal conditions
2024-11-19,MANMAD,RED,500.0,1700,1450.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.1,0.0,No,No,Normal conditions
2024-11-19,NAMPUR,OTHER,150.0,1470,1100.0,,0,0,0,Krishna Chaturthi,Ardra,19,11,2024,47,27.9,0.0,No,No,Normal conditions
