Date,Market,Grade,Min Price (Rs./ Qtl),Max Price (Rs./Qtl),Modal Price (Rs./Qtl),Festival,is_amavasya,is_ekadashi,is_purnima,Tithi,Nakshatra,Day,Month,Year,Week,Temp Max (°C),Rain (mm),Heat Stress,Rain Alert,Agro Advisory
2024-06-10,PIMPALGAON BASWANT(SAYKHEDA),OTHER,200.0,950,700.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,29.2,11.4,No,Moderate,Good moisture
2024-06-10,SATANA,OTHER,50.0,1375,750.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,29.4,10.5,No,Moderate,Good moisture
2024-06-10,YEOLA,OTHER,300.0,1068,800.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,32.8,9.3,No,Moderate,Good moisture
2024-06-10,LASALGAON(VINCHUR),OTHER,400.0,1351,900.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,32.6,10.9,No,Moderate,Good moisture
2024-06-10,DEVALA,OTHER,100.0,1100,800.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,34.2,7.1,No,Moderate,Good moisture
2024-06-10,CHANDVAD,OTHER,200.0,1303,680.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,32.2,8.7,No,Moderate,Good moisture
2024-06-10,NASIK,OTHER,275.0,1201,675.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,29.3,14.7,No,Moderate,Good moisture
2024-06-10,PIMPALGAON,OTHER,200.0,2700,1100.0,,0,0,0,Shukla Chaturthi,Pushya,10,6,2024,24,31.0,14.4,No,Moderate,Good moisture
2024-06-11,NANDGAON,OTHER,100.0,1076,650.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,31.2,15.3,No,Moderate,Good moisture
2024-06-11,LASALGAON(NIPHAD),OTHER,300.0,1111,751.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.0,11.1,No,Moderate,Good moisture
2024-06-11,KALVAN,OTHER,150.0,1205,701.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.8,1.4,No,No,Normal conditions
2024-06-11,MANMAD,OTHER,110.0,1300,850.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,31.2,20.0,No,Moderate,Good moisture
2024-06-11,LASALGAON,OTHER,500.0,1700,1001.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.0,11.1,No,Moderate,Good moisture
2024-06-11,DINDORI(VANI),OTHER,500.0,1425,850.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,30.9,2.4,No,No,Normal conditions
2024-06-11,PIMPALGAON,OTHER,200.0,2550,1100.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,31.4,3.2,No,No,Normal conditions
2024-06-11,LASALGAON(VINCHUR),OTHER,400.0,1201,850.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.0,11.1,No,Moderate,Good moisture
2024-06-11,SINNER,OTHER,100.0,900,650.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,28.5,5.5,No,Moderate,Good moisture
2024-06-11,LASALGAON,OTHER,400.0,1200,800.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.0,11.1,No,Moderate,Good moisture
2024-06-11,NANDGAON,OTHER,100.0,1091,651.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,31.2,15.3,No,Moderate,Good moisture
2024-06-11,MANMAD,OTHER,110.0,1200,820.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,31.2,20.0,No,Moderate,Good moisture
2024-06-11,DINDORI(VANI),OTHER,500.0,1552,931.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,30.9,2.4,No,No,Normal conditions
2024-06-11,NAMPUR,OTHER,100.0,1300,700.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.2,2.9,No,No,Normal conditions
2024-06-11,KALVAN,OTHER,200.0,1400,751.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,32.8,1.4,No,No,Normal conditions
2024-06-11,PIMPALGAON BASWANT(SAYKHEDA),OTHER,250.0,1055,810.0,,0,0,0,Shukla Panchami,Ashlesha,11,6,2024,24,30.6,1.2,No,No,Normal conditions
2024-06-12,SATANA,OTHER,50.0,1375,755.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.3,1.6,No,No,Normal conditions
2024-06-12,UMRANE,OTHER,351.0,1201,870.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.9,1.9,No,No,Normal conditions
2024-06-12,LASALGAON(NIPHAD),OTHER,300.0,1300,811.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.9,5.7,No,Moderate,Good moisture
2024-06-12,DINDORI,OTHER,451.0,1352,851.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.2,1.2,No,No,Normal conditions
2024-06-12,DEVALA,OTHER,100.0,1110,750.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,33.8,2.5,No,No,Normal conditions
2024-06-12,NASIK,OTHER,300.0,1301,700.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.3,1.9,No,No,Normal conditions
2024-06-12,CHANDVAD,OTHER,350.0,1500,700.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,31.0,4.6,No,No,Normal conditions
2024-06-12,NAMPUR,OTHER,100.0,1245,900.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,33.7,0.8,No,No,Normal conditions
2024-06-12,LASALGAON,OTHER,400.0,1801,1000.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,30.9,5.7,No,Moderate,Good moisture
2024-06-12,SINNER,OTHER,100.0,936,600.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,28.9,1.2,No,No,Normal conditions
2024-06-12,YEOLA,OTHER,200.0,1027,750.0,,0,0,0,Shukla Shashthi,Magha,12,6,2024,24,31.5,4.7,No,No,Normal conditions
2024-06-13,DINDORI(VANI),OTHER,500.0,1501,925.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,30.0,2.9,No,No,Normal conditions
2024-06-13,DINDORI,OTHER,500.0,1250,851.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,30.0,2.9,No,No,Normal conditions
2024-06-13,LASALGAON(NIPHAD),OTHER,300.0,1112,751.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,31.5,2.5,No,No,Normal conditions
2024-06-13,PIMPALGAON BASWANT(SAYKHEDA),OTHER,230.0,1090,780.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,29.8,6.2,No,Moderate,Good moisture
2024-06-13,UMRANE,OTHER,400.0,1200,850.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,30.8,3.3,No,No,Normal conditions
2024-06-13,KALVAN,OTHER,150.0,1600,851.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,30.7,3.1,No,No,Normal conditions
2024-06-13,NANDGAON,OTHER,100.0,1080,650.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,33.1,6.7,No,Moderate,Good moisture
2024-06-13,DEVALA,OTHER,125.0,1205,850.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,33.8,4.3,No,No,Normal conditions
2024-06-13,SATANA,OTHER,175.0,1255,715.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,28.8,4.1,No,No,Normal conditions
2024-06-13,CHANDVAD,OTHER,300.0,1430,780.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,31.2,8.6,No,Moderate,Good moisture
2024-06-13,MANMAD,OTHER,110.0,1170,810.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,31.8,3.4,No,No,Normal conditions
2024-06-13,LASALGAON(VINCHUR),OTHER,351.0,1351,951.0,,0,0,0,Shukla Saptami,Purva Phalguni,13,6,2024,24,31.5,2.5,No,No,Normal conditions
2024-06-14,NASIK,OTHER,375.0,1250,775.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,29.0,0.9,No,No,Normal conditions
2024-06-14,PIMPALGAON,OTHER,200.0,2300,1050.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.5,1.4,No,No,Normal conditions
2024-06-14,CHANDVAD,OTHER,211.0,1432,760.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.5,7.4,No,Moderate,Good moisture
2024-06-14,LASALGAON(NIPHAD),OTHER,311.0,1001,700.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.1,3.0,No,No,Normal conditions
2024-06-14,LASALGAON(VINCHUR),OTHER,300.0,1280,850.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.1,3.0,No,No,Normal conditions
2024-06-14,PIMPALGAON BASWANT(SAYKHEDA),OTHER,200.0,1040,740.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.1,4.0,No,No,Normal conditions
2024-06-14,LASALGAON,OTHER,400.0,1380,930.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.1,3.0,No,No,Normal conditions
2024-06-14,YEOLA,OTHER,200.0,1064,800.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.2,5.3,No,Moderate,Good moisture
2024-06-14,MANMAD,OTHER,100.0,1199,750.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.6,4.0,No,No,Normal conditions
2024-06-14,DINDORI(VANI),OTHER,500.0,1415,850.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.3,1.6,No,No,Normal conditions
2024-06-14,PIMPALGAON,OTHER,200.0,1601,950.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.5,1.4,No,No,Normal conditions
2024-06-14,MANMAD,OTHER,110.0,1201,800.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,31.6,4.0,No,No,Normal conditions
2024-06-14,LASALGAON(VINCHUR),OTHER,301.0,1301,950.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.1,3.0,No,No,Normal conditions
2024-06-14,LASALGAON(NIPHAD),OTHER,351.0,1100,700.0,,0,0,0,Shukla Ashtami,Uttara Phalguni,14,6,2024,24,32.1,3.0,No,No,Normal conditions
2024-06-15,CHANDVAD,OTHER,200.0,1319,680.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,32.0,4.0,No,No,Normal conditions
2024-06-15,PIMPALGAON BASWANT(SAYKHEDA),OTHER,200.0,1025,680.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,31.5,1.5,No,No,Normal conditions
2024-06-15,DINDORI(VANI),OTHER,500.0,1600,875.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,31.9,0.9,No,No,Normal conditions
2024-06-15,YEOLA,OTHER,200.0,1112,800.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,32.5,4.5,No,No,Normal conditions
2024-06-15,SINNER,OTHER,100.0,935,600.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,30.6,2.2,No,No,Normal conditions
2024-06-15,LASALGAON,OTHER,400.0,1381,975.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,32.7,5.2,No,Moderate,Good moisture
2024-06-15,DEVALA,OTHER,100.0,1200,775.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,33.2,3.1,No,No,Normal conditions
2024-06-15,KALVAN,OTHER,200.0,1100,751.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,32.3,1.8,No,No,Normal conditions
2024-06-15,PIMPALGAON,OTHER,200.0,1665,900.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,32.0,1.7,No,No,Normal conditions
2024-06-15,NASIK,OTHER,350.0,1351,800.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,31.0,4.4,No,No,Normal conditions
2024-06-15,DINDORI,OTHER,500.0,1170,715.0,,0,0,0,Shukla Navami,Uttara Phalguni,15,6,2024,24,31.9,0.9,No,No,Normal conditions
2024-06-16,SATANA,OTHER,200.0,1300,715.0,,0,0,0,Shukla Dashami,Hasta,16,6,2024,24,31.0,6.9,No,Moderate,Good moisture
2024-06-17,LASALGAON(VINCHUR),OTHER,300.0,1241,800.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari, Bakrid",0,1,0,Shukla Ekadashi,Chitra,17,6,2024,25,34.0,7.8,No,Moderate,Good moisture
2024-06-17,PIMPALGAON,OTHER,200.0,1870,901.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari, Bakrid",0,1,0,Shukla Ekadashi,Chitra,17,6,2024,25,33.3,5.6,No,Moderate,Good moisture
2024-06-17,MANMAD,OTHER,110.0,1176,700.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari, Bakrid",0,1,0,Shukla Ekadashi,Chitra,17,6,2024,25,32.5,4.1,No,No,Normal conditions
2024-06-17,PIMPALGAON BASWANT(SAYKHEDA),OTHER,250.0,960,700.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari, Bakrid",0,1,0,Shukla Ekadashi,Chitra,17,6,2024,25,32.6,16.6,No,Moderate,Good moisture
2024-06-17,LASALGAON,OTHER,300.0,1441,925.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari, Bakrid",0,1,0,Shukla Ekadashi,Chitra,17,6,2024,25,34.0,7.8,No,Moderate,Good moisture
2024-06-18,LASALGAON(NIPHAD),OTHER,400.0,1100,700.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,32.0,11.5,No,Moderate,Good moisture
2024-06-18,YEOLA,OTHER,200.0,1100,800.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,32.6,6.5,No,Moderate,Good moisture
2024-06-18,DINDORI(VANI),OTHER,400.0,1560,850.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,30.5,7.5,No,Moderate,Good moisture
2024-06-18,SINNER,OTHER,200.0,951,600.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,30.0,5.2,No,Moderate,Good moisture
2024-06-18,CHANDVAD,OTHER,200.0,1331,680.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,31.5,5.0,No,No,Normal conditions
2024-06-18,KALVAN,OTHER,150.0,1550,851.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,30.7,15.3,No,Moderate,Good moisture
2024-06-18,NASIK,OTHER,300.0,1451,800.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,29.2,6.4,No,Moderate,Good moisture
2024-06-18,DEVALA,OTHER,100.0,1075,775.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,33.8,6.5,No,Moderate,Good moisture
2024-06-18,PIMPALGAON,OTHER,200.0,1700,1001.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,30.9,5.8,No,Moderate,Good moisture
2024-06-18,SATANA,OTHER,110.0,1280,675.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,29.2,8.3,No,Moderate,Good moisture
2024-06-18,LASALGAON,OTHER,400.0,1451,1000.0,"Devshayani Ekadashi, Ashadhi Ekadashi / Wari",0,1,0,Shukla Ekadashi,Swati,18,6,2024,25,32.0,11.5,No,Moderate,Good moisture
2024-06-19,KALVAN,OTHER,125.0,1450,801.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,31.3,5.6,No,Moderate,Good moisture
2024-06-19,SINNER,OTHER,100.0,849,600.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,28.3,5.3,No,Moderate,Good moisture
2024-06-19,DEVALA,OTHER,100.0,1200,800.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,33.1,8.1,No,Moderate,Good moisture
2024-06-19,MANMAD,OTHER,110.0,1176,750.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,30.6,1.8,No,No,Normal conditions
2024-06-19,LASALGAON(NIPHAD),OTHER,400.0,1000,751.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,30.5,1.5,No,No,Normal conditions
2024-06-19,DINDORI,OTHER,551.0,1051,750.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,29.5,8.7,No,Moderate,Good moisture
2024-06-19,DINDORI(VANI),OTHER,400.0,1572,851.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,29.5,8.7,No,Moderate,Good moisture
2024-06-19,PIMPALGAON BASWANT(SAYKHEDA),OTHER,250.0,960,700.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,29.3,5.4,No,Moderate,Good moisture
2024-06-19,YEOLA,OTHER,250.0,1090,850.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,30.6,7.4,No,Moderate,Good moisture
2024-06-19,LASALGAON(VINCHUR),OTHER,350.0,1300,950.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,30.5,1.5,No,No,Normal conditions
2024-06-19,NASIK,OTHER,350.0,1401,750.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,28.0,2.6,No,No,Normal conditions
2024-06-19,CHANDVAD,OTHER,200.0,1335,780.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,30.5,2.2,No,No,Normal conditions
2024-06-19,SINNER,OTHER,100.0,897,650.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,28.3,5.3,No,Moderate,Good moisture
2024-06-19,SATANA,OTHER,150.0,1370,725.0,,0,0,0,Shukla Dwadashi,Vishakha,19,6,2024,25,29.1,3.0,No,No,Normal conditions
2024-06-20,PIMPALGAON BASWANT(SAYKHEDA),OTHER,200.0,910,750.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,28.0,4.0,No,No,Normal conditions
2024-06-20,CHANDVAD,OTHER,200.0,1252,800.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,28.8,2.4,No,No,Normal conditions
2024-06-20,PIMPALGAON,OTHER,200.0,2156,1051.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,28.4,3.3,No,No,Normal conditions
2024-06-20,MANMAD,OTHER,200.0,1181,810.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,29.5,0.8,No,No,Normal conditions
2024-06-20,DEVALA,OTHER,100.0,1100,800.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,31.4,7.5,No,Moderate,Good moisture
2024-06-20,NANDGAON,OTHER,100.0,1001,500.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,31.6,6.8,No,Moderate,Good moisture
2024-06-20,KALVAN,OTHER,200.0,1420,800.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,29.1,2.7,No,No,Normal conditions
2024-06-20,LASALGAON(NIPHAD),OTHER,400.0,1251,825.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,30.0,4.8,No,No,Normal conditions
2024-06-20,DINDORI(VANI),OTHER,500.0,1575,850.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,27.9,2.8,No,No,Normal conditions
2024-06-20,LASALGAON,OTHER,400.0,1301,900.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,30.0,4.8,No,No,Normal conditions
2024-06-20,NASIK,OTHER,325.0,1275,700.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,27.5,6.8,No,Moderate,Good moisture
2024-06-20,DINDORI,OTHER,500.0,1240,750.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,27.9,2.8,No,No,Normal conditions
2024-06-20,LASALGAON(VINCHUR),OTHER,350.0,1301,875.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,30.0,4.8,No,No,Normal conditions
2024-06-20,DINDORI(VANI),OTHER,500.0,1600,950.0,,0,0,0,Shukla Trayodashi,Anuradha,20,6,2024,25,27.9,2.8,No,No,Normal conditions
2024-06-21,CHANDVAD,OTHER,200.0,1252,800.0,"Ashadha Purnima / Guru Purnima, Guru Purnima",0,0,1,Shukla Chaturdashi,Jyeshtha,21,6,2024,25,30.8,0.7,No,No,Normal conditions
2024-06-21,PIMPALGAON,OTHER,200.0,2200,1021.0,"Ashadha Purnima / Guru Purnima, Guru Purnima",0,0,1,Shukla Chaturdashi,Jyeshtha,21,6,2024,25,30.3,1.4,No,No,Normal conditions
2024-06-21,NASIK,OTHER,225.0,1011,475.0,"Ashadha Purnima / Guru Purnima, Guru Purnima",0,0,1,Shukla Chaturdashi,Jyeshtha,21,6,2024,25,29.6,2.3,No,No,Normal conditions
2024-06-21,SINNER,OTHER,100.0,1083,700.0,"Ashadha Purnima / Guru Purnima, Guru Purnima",0,0,1,Shukla Chaturdashi,Jyeshtha,21,6,2024,25,29.5,0.7,No,No,Normal conditions
